timestamp,x,y,z
2011-03-23 13:05:00,0.13355408440977287,-0.8020498213394543,0.279228970114323
2011-03-23 13:06:00,0.12029611354848203,-0.7603204057912946,0.34023891470888634
2011-03-23 13:07:00,0.10707732407363457,-0.7177077641400611,0.4008213757321126
2011-03-23 13:08:00,0.09397929034574572,-0.674411225391665,0.4605868130821199
2011-03-23 13:09:00,0.08108113262915283,-0.6306246765013139,0.5191574662000517
2011-03-23 13:10:00,0.06845835622001302,-0.5865333705795258,0.5761728630213415
2011-03-23 13:11:00,0.056181794787708364,-0.5423112336140383,0.6312948683316054
2011-03-23 13:12:00,0.0443166886908715,-0.4981187606474967,0.6842121605133564
2011-03-23 13:13:00,0.03292192124541208,-0.4541015668709478,0.7346440562734449
2011-03-23 13:14:00,0.02204942706319671,-0.4103896295296659,0.7823436324968598
2011-03-23 13:15:00,0.011743778211256712,-0.3670972212357824,0.8271001205205104
2011-03-23 13:16:00,0.0020419463629754767,-0.32432349557024776,0.8687405699382877
2011-03-23 13:17:00,-0.007026767495236547,-0.28215364796048487,0.9071307966883014
2011-03-23 13:18:00,-0.01544064950550343,-0.24066054668404063,0.9421756444660796
2011-03-23 13:19:00,-0.02318535289082646,-0.1999067141567731,0.9738186002856566
2011-03-23 13:20:00,-0.03025356094543859,-0.15994653498318603,1.0020408147153712
2011-03-23 13:21:00,-0.036644553674589665,-0.12082856991707173,1.0268595850722515
2011-03-23 13:22:00,-0.042363699084606216,-0.08259786104490417,1.048326365651817
2011-03-23 13:23:00,-0.047421889934910824,-0.04529812251531826,1.0665243728640508
2011-03-23 13:24:00,-0.05183494585525002,-0.008973723143694427,1.0815658549879348
2011-03-23 13:25:00,-0.05562299898271522,0.026328617767577694,1.0935890963355304
2011-03-23 13:26:00,-0.058809878870385045,0.060558482382949176,1.1027552242629872
2011-03-23 13:27:00,-0.06142250973587638,0.09366079522238818,1.1092448850545673
2011-03-23 13:28:00,-0.06349033032328234,0.12557527243669275,1.1132548515066514
2011-03-23 13:29:00,-0.06504474370029878,0.15623627553473038,1.1149946211779858
2011-03-23 13:30:00,-0.06611860142005795,0.18557304187262216,1.1146830598199966
2011-03-23 13:31:00,-0.06674572437054598,0.21351024374378713,1.1125451395168995
2011-03-23 13:32:00,-0.06696046198945481,0.23996881549582202,1.1088088155816334
2011-03-23 13:33:00,-0.06679729214831548,0.26486698588048924,1.1037020803233093
